airport_id,airport_name,city_id
PVZ,Casement,PVZ
PWA,Wiley Post,OKC
PWD,Sherwood,PWD
PWE,Pevek Airport,PWE
PWI,Beles,PWI
PWK,Chicago Executive Airport,CHI
PWL,Purwokerto,PWL
PWM,Portland International Jetport,PWM
PWN,Pitts Town,PWN
PWO,Pweto,PWO
PWQ,Pavlodar Airport,PWQ
PWR,Port Walter,PWR
PWT,Bremerton,PWT
PXL,Polacca,PXL
PXM,Puerto Escondido Airport,PXM
PXO,Porto Santo Airport,PXO
PXR,Surin,PXR
PXS,Puerto De Santa Maria,PXS
PXU,Pleiku Airport,PXU
PYA,Puerto Boyaca,PYA
PYB,Jeypore,PYB
PYC,Playon Chico,PYC
PYE,Penrhyn Island,PYE
PYH,Puerto Ayacucho,PYH
PYJ,Polyarnyj Airport,PYJ
PYL,Perry SPB,PYL
PYM,Plymouth,PYM
PYN,Payan,PYN
PYO,Putumayo,PYO
PYR,Andravida,PYR
PYV,Yaviza,PYV
PZA,Casanare,PZA
PZB,Pietermaritzburg Airport,PZB
PZE,Penzance,PZE
PZH,Zhob,PZH
PZI,Pan Zhi Hua Bao An Ying,PZI
PZK,Puka Puka Island,PZK
PZL,Zulu Inyala,PZL
PZO,Manuel Carlos Piar Guayana Airport,PZO
PZU,Port Sudan Airport,PZU
PZY,Piestany,PZY
QAW,Ft Mcclellan Bus Station,ANB
QBC,Bella Coola Airport,QBC
QBF,Vail Bus Station,EGE
QCE,Bus Station,QCE
QCU,Heliport,QCU
QDU,Station,DUS
QFI,Heliport,QFI
QFK,Harbour,QFK
QFQ,Harbour,QFQ
QGQ,Heliport,QGQ
QGV,Neu Isenburg,FRA
QGY,Gyor-Per,QGY
QHU,Husum,QHU
QJE,Heliport,QJE
QJI,Heliport,QJI
QJV,Limousine Service,QJV
QKB,Bus Station,QKB
QKL,Koeln Hauptbahnhof,CGN
QKS,Bus Station,QKS
QLS,Lausanne,QLS
QMK,Heliport,QMK
QMV,Montvale,QMV
QNY,Marine Air Terminal,NYC
QPG,Paya Lebar,SIN
QPW,Heliport,QPW
QQW,London-Waterloo,LON
QRA,Rand/Germiston,JNB
QRO,Queretaro Intercontinental Airport,QRO
QRW,Warri,QRW
QRY,Heliport,QRY
QSF,Setif Airport,QSF
QSG,Sonderborg,SGD
QUB,Ubari,QUB
QUP,Heliport,QUP
QWF,Fort Collins Bus Servi,FNL
QWG,Wilgrove Air Park,CLT
QWP,Bus Station,QWP
QYW,Vieux Port,CEQ
QZD,Szeged,QZD
RAA,Rakanda,RAA
RAB,Tokua Airport,RAB
RAC,John H. Batten Field,RAC
RAE,Arar Airport,RAE
RAG,Raglan,RAG
RAH,Rafha Airport,RAH
RAI,Nelson Mandela International Airport,RAI
RAJ,Civil Airport,RAJ
RAK,Menara Airport,RAK
RAL,Riverside Municipalcipal,RAL
RAM,Ramingining,RAM
RAN,La Spreta,RAN
RAO,Dr. Leite Lopes State Airport,RAO
RAP,Rapid City Regional Airport,RAP
RAQ,Sugimanuru,RAQ
RAR,Rarotonga Airport,RAR
RAS,Rasht Airport,RAS
RAT,Raduzhnyi,RAT
RAV,Cravo Norte,RAV
RAW,Arawa,RAW
RAX,Oram,RAX
RAZ,Rawala Kot,RAZ
RBA,Sale Airport,RBA
RBB,Borba,RBB
RBC,Robinvale,RBC
RBD,Redbird,DFW
RBE,Ratanakiri,RBE
RBF,Big Bear City Airport,RBF
RBG,Roseburg Municipal Airport,RBG
RBH,Brooks Lodge,RBH
RBI,Rabi,RBI
RBJ,Rebun,RBJ
RBK,French Valley,RBK
RBL,Red Bluff Fss,RBL
RBM,Wallmuhle,RBM
RBN,Fort Jefferson,RBN
RBO,Robore,RBO
RBP,Rabaraba,RBP
RBQ,Rurrenabaque,RBQ
RBR,Pres. Medici Airport,RBR
RBS,Orbost,RBS
RBT,Marsabit,RBT
RBU,Roebourne,RBU
RBV,Ramata,RBV
RBW,Lowcountry Regional,RBW
RBY,Ruby Airport,RBY
RCA,Ellsworth AFB,RAP
RCB,Richards Bay Airport,RCB
RCE,Roche Harbor,RCE
RCH,Riohacha Airport,RCH
RCK,Coffield,RCK
RCL,Redcliffe,RCL
RCM,Richmond,RCM
RCN,American River,RCN
RCO,Saint Agnant,RCO
RCP,Cinder River,RCP
RCQ,Reconquista,RCQ
RCR,Fulton County,RCR
RCS,Rochester,RCS
RCT,Miller Field,RCT
RCU,Rio Cuarto,RCU
RCY,Rum Cay,RCY
RDA,Rockhampton Downs,RDA
RDB,Red Dog,RDB
RDC,Redencao,RDC
RDD,Redding Municipal Airport,RDD
RDE,Merdey,RDE
RDG,Municipalcipal/Spaatz Field,RDG
RDM,Roberts Field Redmond Municipal Airport,RDM
RDN,LTS Pulau Redang,RDN
RDR,Grand Forks AFB,RDR
RDS,Rincon de los Sauces,RDS
RDT,Richard Toll,RDT
RDU,Raleigh-Durham International Airport,RDU
RDV,Red Devil,RDV
RDZ,Marcillac Airport,RDZ
REA,Reao,REA
REB,Rechlin,REB
REC,Guararapes-Gilberto Freyre International Airport,REC
RED,Mifflin County,RED
REE,Reese AFB,LBB
REG,Tito Menniti Airport,REG
REH,Rehoboth Beach,REH
REI,Regina,REI
REL,Trelew Airport,REL
REN,Orenburg Airport,REN
REO,Rome State,REO
RER,Base Aerea Del Sur,RER
RES,Resistencia Airport,RES
RET,Stolport Airport,RET
REU,Reus Airport,REU
REW,Rewa,REW
REX,Gen Lucio Blanco International Airport,REX
REY,Reyes,REY
REZ,Resende,REZ
RFA,Rafai,RFA
RFD,Chicago Rockford International Airport,CHI
RFG,Rooke Field,RFG
RFK,Rollang Field,RFK
RFN,Raufarhofn,RFN
RFP,Raiatea Airport,RFP
RFR,Rio Frio,RFR
RFS,Rosita,RFS
RGA,Rio Grande Airport,RGA
RGE,Porgera,RGE
RGH,Balurghat,RGH
RGI,Rangiroa Airport,RGI
RGL,Rio Gallegos Internacional Airport,RGL
RGN,Yangon International Airport,RGN
RGR,Ranger Municipalcipal,RGR
RGT,Japura,RGT
RHA,Reykholar,RHA
RHD,Rio Hondo Airport,RHD
RHE,Reims,RHE
RHG,Ruhengeri,RHG
RHI,Oneida County Airport,RHI
RHL,Roy Hill,RHL
RHN,Rosh Pina,RHN
RHO,Rhodes Airport,RHO
RHP,Ramechhap,RHP
RHV,Reid-Hillview,SJC
RIA,Santa Maria Airport,RIA
RIB,Gen Buech Airport,RIB
RIC,Richmond International Airport (Byrd Field),RIC
RID,Richmond Municipalcipal Airport,RID
RIE,Rice Lake,RIE
RIF,Reynolds,RIF
RIG,Rio Grande,RIG
RIJ,Rioja,RIJ
RIK,Carrillo,RIK
RIL,Garfield County,RIL
RIM,Rodriguez De Mendoza,RIM
RIN,Ringi Cove,RIN
RIR,Riverside Fla-Bob,RAL
RIS,Rishiri Airport,RIS
RIT,Rio Tigre,RIT
RIV,March ARB,RAL
RIW,Riverton Airport,RIW
RIX,Riga International Airport,RIX
RIY,Riyan Mukalla,RIY
RIZ,Rio Alzucar,RIZ
RJA,Rajahmundry Airport,RJA
RJB,Rajbiraj,RJB
RJH,Rajshahi Airport,RJH
RJI,Rajouri,RJI
RJK,Rijeka Airport,RJK
RJL,Agoncillo Airport,RJL
RJN,Rafsanjan,RJN
RKC,Yreka,RKC
RKD,Knox County Regional Airport,RKD
RKE,Roskilde Airport,CPH
RKH,Rock Hill,RKH
RKI,Rokot,RKI
RKO,Sipora,RKO
RKP,Aransas County,RKP
RKR,Robert S Kerr,RKR
RKS,Rock Springs-Sweetwater County Airport,RKS
RKT,Ras Al Khaimah International Airport,RKT
RKU,Kairuku,RKU
RKV,Reykjavik International Airport,REK
RKW,Rockwood Municipal Airport,RKW
RKY,Rokeby,RKY
RLA,National,RLA
RLD,Richland,RLD
RLG,Laage Airport,RLG
RLI,Reilly AHP,ANB
RLO,Valle Del Conlara,RLO
RLP,Rosella Plains,RLP
RLT,Arlit,RLT
RLU,Bornite Upper,RLU
RMA,Roma Airport,RMA
RMB,Buraimi,RMB
RMD,Ramagundam,RMD
RME,Griffiss AFB,RME
RMF,Marsa Alam International Airport,RMF
RMG,Richard B Russell,RMG
RMI,Miramare Airport,RMI
RMK,Renmark,RMK
RMN,Rumginae,RMN
RMP,Rampart,RMP
RMQ,Taichung International Airport,RMQ
RMS,Ramstein,RMS
RNA,Ulawa Airport,RNA
RNB,Kallinge Airport,RNB
RNC,Warren County,RNC
RND,Randolph AFB,SAT
RNE,Renaison,RNE
RNG,Rangely,RNG
RNH,New Richmond Municipal Airport,RNH
RNI,Corn Island,RNI
RNJ,Yoron Airport,RNJ
RNL,Rennell,RNL
RNN,Bornholm Airport,RNN
RNO,Reno/Tahoe International Airport,RNO
RNP,Rongelap Island,RNP
RNR,Robinson River,RNR
RNS,Rennes Airport,RNS
RNT,Renton,RNT
RNU,Ranau,RNU
RNZ,Rensselaer,RNZ
ROA,Roanoke-Blacksburg Regional Airport,ROA
ROB,Roberts International Airport,MLW
ROC,Greater Rochester International Airport,ROC
ROD,Robertson,ROD
ROG,Rogers,ROG
ROH,Robinhood,ROH
ROI,Roi Et Airport,ROI
ROK,Rockhampton Airport,ROK
ROL,Roosevelt,ROL
RON,Rondon,RON
ROO,Rondonopolis Airport,ROO
ROP,Rota Airport,ROP
ROR,Airai Airport,ROR
ROS,Fisherton Airport,ROS
ROT,Rotorua International Airport,ROT
ROU,Rousse,ROU
ROV,Rostov Airport,ROV
ROW,Roswell International Air Center,ROW
ROX,Roseau Municipal Airport,ROX
ROY,Rio Mayo,ROY
RPA,Rolpa,RPA
RPB,Roper Bar,RPB
RPM,Ngukurr,RPM
RPN,Rosh Pina,RPN
RPR,Swami Vivekananda Airport,RPR
RPV,Roper Valley,RPV
RPX,Roundup,RPX
RRA,Ronda,RRA
RRE,Marree,RRE
RRG,Rodrigues Island Airport,RRG
RRI,Barora,RRI
RRK,Rourkela,RRK
RRL,Merrill Municipal Airport,RRL
RRM,Marromeu,RRM
RRN,Serra Norte,RRN
RRO,Sorrento,RRO
RRS,Roros Airport,RRS
RRT,Warroad,RRT
RRV,Robinson River,RRV
RSA,Santa Rosa Airport,RSA
RSB,Roseberth,RSB
RSD,South Eleuthera Airport,RSD
RSE,Rose Bay,SYD
RSG,Serra Pelada,RSG
RSH,Russian SPB,RSH
RSI,Rio Sidra,RSI
RSJ,Rosario SPB,RSJ
RSK,Ransiki,RSK
RSL,Russell,RSL
RSN,Ruston,RSN
RSP,Raspberry Strait,RSP
RSS,Roseires,RSS
RST,Rochester International Airport,RST
RSU,Yeosu Airport,RSU
RSW,Southwest Florida International Airport,FMY
RSX,Rouses Point,RSX
RTA,Rotuma Island,RTA
RTB,Roatan Airport,RTB
RTC,Ratnagiri,RTC
RTD,Rotunda,RTD
RTE,Marguerite Bay,RTE
RTG,Ruteng,RTG
RTI,Roti,RTI
RTL,Spirit Lake,RTL
RTM,Rotterdam The Hague Airport,RTM
RTN,Crews Field,RTN
RTP,Rutland Plains,RTP
RTS,Rottnest Island,RTS
RTW,Saratov Airport,RTW
RTY,Merty,RTY
RUA,Arua,RUA
RUF,Yuruf,RUF
RUG,Rugao,RUG
RUH,King Khaled International Airport,RUH
RUI,Ruidoso Sierra Blanca Regional Airport,RUI
RUK,Rukumkot,RUK
RUM,Rumjatar,RUM
RUN,Reunion Roland Garros Airport,RUN
RUP,Rupsi,RUP
RUR,Rurutu,RUR
RUS,Marau Sound,RUS
RUT,Rutland Airport,RUT
RUU,Ruti,RUU
RUV,Rubelsanto,RUV
RUY,Copan,RUY
RVA,Farafangana,RVA
RVC,Rivercess,RVC
RVD,Rio Verde Airport,RVD
RVE,Los Colonizadores,RVE
RVH,Rzhevka,LED
RVK,Ryumsjoen Airport,RVK
RVN,Rovaniemi Airport,RVN
RVO,Reivilo,RVO
RVR,Green River,RVR
RVS,R.Lloyd Jones,TUL
RVT,Ravensthorpe,RVT
RVV,Raivavae,RVV
RVY,Rivera,RVY
RWB,Rowan Bay,RWB
RWF,Redwood Falls Municipal,RWF
RWI,Rocky Mount-wilson,RWI
RWL,Rawlins,RWL
RWN,Rovno,RWN
RWS,Sumare,RWS
RXA,Raudha,RXA
RXS,Roxas City Airport,RXS
RYB,Rybinsk,RYB
RYG,Moss Airport,OSL
RYK,Rahim Yar Khan Airport,RYK
RYN,Medis,RYN
RYO,Rio Turbio,RYO
RZA,Santa Cruz,RZA
RZE,Rzeszow International Airport,RZE
RZH,Quartz Hill,WJF
RZN,Ryazan,RZN
RZP,CLR Airport,RZP
RZR,Ramsar,RZR
RZS,Sawan,RZS
RZZ,Halifax County,RZZ
SAA,Shively Field,SAA
SAB,J. Yrausquin Airport,SAB
SAC,Sacramento Executive Airport,SAC
SAD,Safford,SAD
SAE,Sangir,SAE
SAF,Santa Fe,ZSH
SAG,Sagwon,SAG
SAH,Sana'a International Airport,SAH
SAK,Saudarkrokur,SAK
SAL,El Salvador International Airport,SAL
SAM,Salamo,SAM
SAN,San Diego International Airport,SAN
SAP,Ramon Villeda Morales International Airport,SAP
SAQ,San Andros,SAQ
SAR,Sparta Community,SAR
SAS,Salton City,SAS
SAT,San Antonio International Airport,SAT
SAU,Sawu,SAU
SAV,Savannah/Hilton Head Airport,SAV
SAW,Sabiha Gokcen International Airport,IST
SAX,Sambu,SAX
SAY,Siena,SAY
SAZ,Sasstown,SAZ
SBA,Santa Barbara Municipal Airport,SBA
SBB,Santa Barbara Ba,SBB
SBC,Selbang,SBC
SBD,Norton AFB,SBD
SBE,Suabi,SBE
SBF,Sardeh Band,SBF
SBG,Maimun Saleh,SBG
SBH,St. Barthelemy Airport,SBH
SBI,Sambailo,SBI
SBJ,Sao Mateus,SBJ
SBK,Saint Brieuc-Armor,SBK
SBL,Yacuma,SBL
SBM,Memorial,SBM
SBN,South Bend Regional,SBN
SBO,Salina,SBO
SBQ,Sibi,SBQ
SBR,Saibai Island,SBR
SBS,Steamboat Springs,SBS
SBT,Sabetta,SBT
SBU,Springbok,SBU
SBV,Sabah,SBV
SBW,Sibu Airport,SBW
SBX,Shelby,SBX
SBY,Wicomico Regional Airport,SBY
SBZ,Sibiu Airport,SBZ
SCA,Santa Catalina,SCA
SCB,State,SCB
SCC,Prudhoe Bay/Deadhorse Airport,SCC
SCD,Sulaco,SCD
SCE,University Park Airport,SCE
SCF,Scottsdale Airport,PHX
SCG,Spring Creek,SCG
SCH,Schenectady County,SCH
SCI,San Cristobal,SCI
SCJ,Smith Cove,SCJ
SCK,Stockton Airport,SAC
SCL,Arturo Merino Benitez Airport,SCL
SCM,SPB,SCM
SCN,Ensheim Airport,SCN
SCO,Aktau International Airport,SCO
SCP,St Crepin,SCP
SCQ,Santiago De Compostela Airport,SCQ
SCR,Scranton Municipal,AVP
SCT,Socotra,SCT
SCU,Antonio Maceo Airport,SCU
SCV,Suceava Airport,SCV
SCW,Syktyvkar Airport,SCW
SCX,Salina Cruz,SCX
SCY,San Cristobal Airport,SCY
SCZ,Santa Cruz Island,SCZ
SDB,Langebaanweg,SDB
SDC,Sandcreek,SDC
SDD,Lubango Airport,SDD
SDE,Santiago Del Estero Airport,SDE
SDF,Louisville International Airport,SDF
SDG,Sanandaj Airport,SDG
SDH,Santa Rosa Copan,SDH
SDI,Saidor,SDI
SDJ,Sendai Airport,SDJ
SDK,Sandakan Airport,SDK
SDL,Sundsvall-Timra Airport,SDL
SDM,Brown Field Municipalcipal,SAN
SDN,Sandane Airport,SDN
SDO,Ryotsu Sado Island,SDO
SDP,Sand Point Municipal Airport,SDP
SDQ,Las Americas International Airport,SDQ
SDR,Santander Airport,SDR
SDS,Sado Shima,SDS
SDT,Saidu Sharif,SDT
SDU,Santos Dumont Airport,RIO
SDV,Dov Hoz Airport,TLV
SDX,Sedona,SDX
SDY,Richland Municipal Airport,SDY
SEA,Seattle-Tacoma International Airport,SEA
SEB,Sebha,SEB
SEE,Gillespie Field,SAN
SEF,Sebring Regional Airport,SEF
SEG,Penn Valley,SEG
SEH,Senggeh,SEH
SEI,Senhor Do Bonfim,SEI
SEM,Craig AFB,SES
SEO,Seguela,SEO
SEP,Clark Field,SEP
SEQ,Sungai Pakning,SEQ
SER,Freeman Municipalcipal,SER
SES,Selfield,SES
SET,San Esteban,SET
SEU,Seronera Airstrip,SEU
SEV,Severodoneck,SEV
SEW,Siwa,SEW
SEY,Selibaby,SEY
SEZ,Seychelles International Airport,SEZ
SFA,Sfax El Maou Airport,SFA
SFB,Orlando Sanford International Airport,ORL
SFC,St Francois,SFC
SFD,Las Flecheras,SFD
SFE,San Fernando,SFE
SFF,Felts Field,GEG
SFG,Esperance Airport,SFG
SFH,San Felipe,SFH
SFJ,Kangerlussuaq Airport,SFJ
SFK,Soure,SFK
SFL,Sao Filipe,SFL
SFM,Sanford,SFM
SFN,Santa Fe Airport,SFN
SFO,San Francisco International Airport,SFO
SFP,Surfers Paradise,SFP
SFQ,Sanliurfa,GNY
SFR,San Fernando,SFR
SFT,Skelleftea Airport,SFT
SFU,Safia,SFU
SFV,Santa Fe Do Sul,SFV
SFW,Santa Fe,SFW
SFX,San Felix,SFX
SFZ,North Central,SFZ
SGA,Sheghnan,SGA
SGB,Singaua,SGB
SGC,Surgut Airport,SGC
SGD,Sonderborg Airport,SGD
SGE,Siegerland Airport,SGE
SGF,Springfield-Branson National Airport,SGF
SGG,Simanggang,SGG
SGH,Springfield,SGH
SGI,Sargodha Airport,SGI
SGJ,Sagarai,SGJ
SGK,Sangapi,SGK
SGL,Sangley Point NAS,MNL
SGM,San Ignacio,SGM
SGN,Tan Son Nhat International Airport,SGN
SGO,St George,SGO
SGP,Shay Gap,SGP
SGQ,Sanggata,SGQ
SGR,Sugar Land Regional,SGR
SGS,Sanga Sanga,SGS
SGT,Stuttgart Municipalcipal,SGT
SGU,Saint George Municipal Airport,SGU
SGV,Sierra Grande,SGV
SGW,Saginaw Bay,SGW
SGX,Songea,SGX
SGY,Skagway Municipal,SGY
SGZ,Songkhla,SGZ
SHA,Shanghai Hongqiao International Airport,SHA
SHB,Nakashibetsu Airport,SHB
SHC,Indaselassie,SHC
SHD,Shenandoah Valley Airport,SHD
SHE,Shenyang Taoxian International Airport,SHE
SHG,Shungnak Airport,SHG
SHH,Shishmaref Airport,SHH
SHI,Shimojishima,SHI
SHJ,Sharjah International Airport,SHJ
SHK,Sehonghong,SHK
SHL,Shillong Airport,SHL
SHM,Shirahama Airport,SHM
SHN,Sanderson Field,SHN
SHO,King Mswati III International Airport,MTS
SHP,Qinhuangdao,SHP
SHQ,Southport,SHQ
SHR,Sheridan,SHR
SHS,Shashi,SHS
SHT,Shepparton,SHT
SHU,Smith Point,SHU
SHV,Shreveport Regional Airport,SHV
SHW,Sharurah Airport,SHW
SHX,Shageluk Airport,SHX
SHY,Shinyanga,SHY
SHZ,Seshutes,SHZ
SIA,Xiguan,SIA
SIB,Sibiti,SIB
SIC,Sinop Airport,SIC
SID,Amilcar Cabral International Airport,SID
SIE,Sines,SIE
SIF,Simara,SIF
SIG,Isla Grande,SJU
SIH,Silgadi Doti,SIH
SII,Sidi Ifni,SII
SIJ,Siglufjordur,SIJ
SIK,Memorial,SIK
SIL,Sila,SIL
SIM,Simbai,SIM
SIN,Changi International Airport,SIN
SIO,Smithton,SIO
SIP,Simferopol International Airport,SIP
SIQ,Dabo,SIQ
SIR,Sion,SIR
SIS,Sishen Airport,SIS
SIT,Sitka Airport,SIT
SIU,Siuna,SIU
SIV,County,SIV
SIW,Sibisa,SIW
SIX,Singleton,SIX
SIY,Siskiyou County,SIY
SIZ,Sissano,SIZ
SJA,San Juan,SJA
SJB,San Joaquin,SJB
SJC,Norman Y. Mineta San Jose International Airport,SJC
SJD,Los Cabos International Airport,SJD
SJE,San Jose Del Gua,SJE
SJF,St John Island,SJF
SJG,San Pedro Jagua,SJG
SJH,San Juan Del Cesar,SJH
SJI,San Jose,SJI
SJJ,Sarajevo International Airport,SJJ
SJK,Sao Jose Dos Campos,SJK
SJL,Da Cachoeira,SJL
SJM,San Juan,SJM
SJN,St. Johns Industrial Air Park,SJN
SJO,Juan Santamaria International Airport,SJO
SJP,Sao Jose do Rio Preto Airport,SJP
SJQ,Sesheke,SJQ
SJR,San Juan D Ur,SJR
SJS,San Jose,SJS
SJT,San Angelo Regional Airport,SJT
SJU,Luis Munoz Marin International Airport,SJU
SJV,San Javier,SJV
SJW,Shijiazhuang Daguocun Airport,SJW
SJX,Sartaneja,SJX
SJY,Ilmajoki,SJY
SJZ,Sao Jorge Island Airport,SJZ
SKA,Fairchild AFB,GEG
SKB,Robert L. Bradshaw International Airport,SKB
SKC,Suki,SKC
SKD,Samarkand Airport,SKD
SKE,Skien,SKE
SKF,Kelly AFB,SAT
SKG,Thessaloniki International Airport,SKG
SKH,Surkhet,SKH
SKI,Skikda,SKI
SKJ,Sitkinak Cgs,SKJ
SKK,Shaktoolik Airport,SKK
SKL,Broadford,SKL
SKM,Skeldon,SKM
SKN,Stokmarknes Skagen Airport,SKN
SKO,Sokoto,SKO
SKP,Skopje Alexander the Great Airport,SKP
SKQ,Sekakes,SKQ
SKR,Shakiso,SKR
SKS,Vojens,SKS
SKT,Sialkot Airport,SKT
SKU,Skiros Airport,SKU
SKV,Mount Sinai,SKV
SKW,Intermediate,SKW
SKX,Saransk Airport,SKX
SKY,Griffing Sandusky,SKY
SKZ,Sukkur Airport,SKZ
SLA,Martin Miguel de Guemes International Airport,SLA
SLB,Storm Lake Municipal Airport,SLB
SLC,Salt Lake City International Airport,SLC
SLD,Sliac,SLD
SLE,Mcnary Field,SLE
SLF,Sulayel,SLF
SLG,Smith Field,SLG
SLH,Sola,SLH
SLI,Solwezi,SLI
SLJ,Stellar Air Park,SLJ
SLK,Adirondack Airport,SLK
SLL,Salalah International Airport,SLL
SLM,Matacan Airport,SLM
SLN,Salina Regional Airport,SLN
SLO,Leckrone,SLO
SLP,San Luis Potosi Airport,SLP
SLQ,Sleetmute,SLQ
SLR,Sulphur Springs,SLR
SLS,Silistra,SLS
SLT,Salida,SLT
SLU,George F. L. Charles Airport,SLU
SLV,Simla,SLV
SLW,Plan de Guadalupe International Airport,SLW
SLX,Salt Cay,SLX
SLY,Salekhard Airport,SLY
SLZ,Marechal Cunha Machado International Airport,SLZ
SMA,Vila Do Porto Airport,SMA
SMB,Cerro Sombrero,SMB
SMC,Santa Maria,SMC
SMD,Smith Field,FWA
SME,Pulaski County,SME
SMF,Sacramento International Airport,SAC
SMG,Santa Maria,SMG
SMH,Sapmanga,SMH
SMI,Samos Airport,SMI
SMJ,Sim,SMJ
SMK,St. Michael Airport,SMK
SML,Estate Airstrip,SML
SMM,Semporna,SMM
SMN,Salmon,SMN
SMO,Santa Monica,SMO
SMP,Stockholm,SMP
SMQ,H. Asan Airport,SMQ
SMR,Simon Bolivar International Airport,SMR
SMS,Sainte Marie,SMS
SMT,Sun Moon Lake,SMT
SMU,Sheep Mountain,SMU
SMV,Samedan,SMV
SMW,Smara,SMW
SMX,Santa Maria Public Airport,SMX
SMY,Simenti,SMY
SMZ,Stoelmans Eiland,SMZ
SNA,John Wayne Airport,SNA
SNB,Snake Bay,SNB
SNC,General Ulpiano Paez Airport,SNC
SND,Seno,SND
SNE,Preguica,SNE
SNF,San Felipe,SNF
SNG,San Ignacio De Velasco,SNG
SNH,Stanthorpe,SNH
SNI,R.E. Murray,SNI
SNJ,San Julian,SNJ
SNK,Winston Field,SNK
SNL,Shawnee Municipal,SNL
SNM,San Ignacio De M,SNM
SNN,Shannon Airport,SNN
SNO,Sakon Nakhon Airport,SNO
SNP,Saint Paul Island Airport,SNP
SNQ,San Quintin,SNQ
SNR,Montoir Airport,SNR
SNS,Salinas,SNS
SNT,Sabana De Torres,SNT
SNU,Santa Clara Airport,SNU
SNV,Santa Elena,SNV
SNW,Thandwe Airport,SNW
SNX,Sabana De Mar,SNX
SNY,Sidney,SNY
SNZ,Santa Cruz,SNZ
SOA,Soc Trang,SOA
SOB,Sármellék/Balaton,SOB
SOC,Adi Sumarmo International Airport,SOC
SOD,Sorocaba,SOD
SOE,Souanke,SOE
SOF,Sofia Airport,SOF
SOG,Sogndal Airport,SOG
SOH,Solita,SOH
SOI,South Molle Island,SOI
SOJ,Sorkjosen Airport,SOJ
SOK,Semongkong,SOK
SOL,Solomon,SOL
SOM,Edmundo Barrios,SOM
SON,Santo Pekoa International Airport,SON
SOO,Soderhamn,SOO
SOP,Pinehurst-S. Pines,SOP
SOQ,Sorong Airport,SOQ
SOR,Al Thaurah,SOR
SOT,Sodankyla,SOT
SOU,Southampton Airport,SOU
SOV,Seldovia,SOV
SOW,Show Low Airport,SOW
SOX,Alberto Lleras Camargo,SOX
SOY,Stronsay Airport,SOY
SOZ,Solenzara,SOZ
SPA,Spartanburg,SPA
SPB,SPB,STT
SPC,La Palma Airport,SPC
SPD,Saidpur Airport,SPD
SPE,Sepulot,SPE
SPF,Black Hills,SPF
SPG,Whitted,SPG
SPH,Sopu,SPH
SPI,Capital Airport,SPI
SPJ,Eleftherios Venizelos,SPJ
SPM,Spangdahlem,SPM
SPN,Saipan International Airport,SPN
SPO,San Pablo,SPO
SPP,Menongue,SPP
SPQ,Catalina SPB,SPQ
SPR,San Pedro,SPR
SPS,Sheppard AFB,SPS
SPT,Sipitang,SPT
SPU,Split Airport,SPU
SPV,Sepik Plains,SPV
SPW,Spencer Municipal,SPW
SPX,Spaceland,HOU
SPY,San Pedro,SPY
SPZ,Springdale Municipal,SPZ
SQA,Santa Ynez,SQA
SQB,Santa Ana,SQB
SQC,Southern Cross,SQC
SQE,San Luis De Pale,SQE
SQF,Solano,SQF
SQG,Sorong Airport,SQG
SQH,Na-San,SQH
SQI,Whiteside County,SQI
SQK,Sidi Barani,SQK
SQL,San Carlos,SQL
SQM,São Miguel de Aragao,SQM
SQN,Sanana,SQN
SQO,Gunnarn,SQO
SQQ,Siauliai International Airport,SQQ
SQR,Inco Soroako Waws,SQR
SQS,Matthew Spain,SQS
SQT,China Straits Airstrip,SQT
SQU,Saposoa,SQU
SQV,Sequim Valley Airport,SQV
SQW,Skive Airport,SQW
SQX,Sao Miguel do Oeste,SQX
SQY,Sao Lourenco Do Sul,SQY
SQZ,RAF Station,SQZ
SRA,Santa Rosa,SRA
SRB,Santa Rosa,SRB
SRC,Searcy,SRC
SRD,San Ramon,SRD
SRE,Juana Azurduy de Padilla International Airport,SRE
SRF,Hamilton Field,SRF
SRG,Achmad Yani International Airport,SRG
SRH,Sarh,SRH
SRI,Temindung Airport,SRI
SRJ,Capitan G Q Guardia,SRJ
SRL,Santa Rosalia,SRL
SRM,Sandringham,SRM
SRN,Strahan,SRN
SRO,Santana Ramos,SRO
SRP,Stord Airport,SRP
SRQ,Sarasota Bradenton International Airport,SRQ
SRR,Dunwich,SRR
SRS,Cartagena,SRS
SRT,Soroti,SRT
SRU,Skypark,SRU
SRV,Stony River,SRV
SRW,Rowan County,SRW
SRX,Sert,SRX
SRY,Dashte Naz Airport,SRY
SRZ,El Trompillo,SRZ
SSA,Deputado Luis Eduardo Magalhaes International Airport,SSA
SSB,SPB,STX
SSC,Shaw AFB,SSC
SSD,San Felipe,SSD
SSE,Sholapur,SSE
SSF,Stinson Municipalcipal,SAT
SSG,Malabo Airport,SSG
SSH,Sharm El Sheikh Airport,SSH
SSI,Malcolm Mckinnon,SSI
SSJ,Stokka Airport,SSJ
SSK,Sturt Creek,SSK
SSL,Santa Rosalia,SSL
SSN,Seoul AB,SEL
SSO,Sao Lourenco,SSO
SSP,Silver Plains,SSP
SSQ,La Sarre,SSQ
SSR,Sara,SSR
SSS,Siassi,SSS
SST,Santa Teresita,SST
SSU,Greenbrier,SSU
SSV,Siasi,SSV
SSW,Stuart Island,SSW
SSZ,Santos,SSZ
STA,Stauning Vestjyllands Airport,STA
STB,L Delicias,STB
